spatial_id,atm,atm,atm,bakery,bakery,bakery,bakery,bakery,bank,bank,bank,beauty_salon,beauty_salon,beauty_salon,beauty_salon,beauty_salon,book_store,book_store,book_store,bus_station,bus_station,bus_station,cafe,cafe,cafe,cafe,cafe,clothing_store,clothing_store,clothing_store,clothing_store,clothing_store,convenience_store,convenience_store,convenience_store,convenience_store,convenience_store,dentist,dentist,dentist,department_store,department_store,department_store,doctor,doctor,doctor,electronics_store,electronics_store,electronics_store,florist,florist,florist,furniture_store,furniture_store,furniture_store,gym,gym,gym,hair_care,hair_care,hair_care,hair_care,hair_care,hardware_store,hardware_store,hardware_store,home_goods_store,home_goods_store,home_goods_store,home_goods_store,home_goods_store,hospital,hospital,hospital,laundry,laundry,laundry,library,library,library,liquor_store,liquor_store,liquor_store,meal_takeaway,meal_takeaway,meal_takeaway,meal_takeaway,meal_takeaway,park,park,park,park,park,pet_store,pet_store,pet_store,pharmacy,pharmacy,pharmacy,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,restaurant,school,school,school,shoe_store,shoe_store,shoe_store,shopping_mall,shopping_mall,shopping_mall,store,store,store,store,store,supermarket,supermarket,supermarket,supermarket,supermarket,train_station
060770033072,12,13,17,8,8,9,13,15,9,15,15,14,14,15,16,18,10,10,11,17,19,22,10,15,16,16,21,10,14,15,16,20,8,8,10,15,15,11,11,11,15,15,19,14,14,15,10,11,12,9,9,9,9,10,17,6,10,12,10,10,14,15,19,10,13,16,15,15,15,18,18,9,10,10,9,12,24,8,10,18,13,17,20,10,10,13,15,19,10,11,13,13,19,12,16,16,10,10,10,15,15,15,15,16,16,17,17,18,18,13,15,15,14,16,17,16,17,17,17,17,18,18,21,9,9,11,14,19,15
060770033073,12,13,13,7,7,8,11,13,8,15,15,13,14,16,16,18,9,9,9,17,17,20,9,15,16,17,22,10,13,15,15,21,8,8,9,14,15,11,11,11,14,15,19,14,14,15,9,11,12,7,8,8,9,10,17,8,10,11,9,10,10,14,19,10,12,16,15,15,15,15,18,9,9,9,9,11,22,7,8,19,16,17,20,8,9,15,19,22,8,10,12,12,19,10,15,16,9,9,9,14,15,15,15,15,16,16,16,16,17,12,14,15,13,15,16,13,16,18,17,17,17,18,20,8,8,11,13,20,15
060770033081,9,10,10,3,6,8,12,12,4,12,14,10,11,14,14,15,5,5,6,14,14,18,6,14,14,17,20,7,9,9,14,16,5,5,5,5,10,8,8,8,11,12,18,11,11,12,8,9,20,4,5,5,5,7,11,5,5,12,7,7,10,12,17,7,11,14,12,12,12,12,15,6,6,6,5,16,21,3,5,16,7,14,15,5,12,14,16,20,6,9,9,16,19,6,12,13,7,7,7,12,12,13,13,13,13,13,14,15,15,9,11,12,10,13,13,10,15,15,14,14,14,15,18,4,4,7,10,17,12
060770033101,14,16,17,10,11,11,15,15,12,14,15,15,15,15,16,19,12,12,13,18,19,21,12,14,15,16,20,12,13,14,19,20,10,11,12,14,15,13,13,13,17,17,18,16,16,16,14,14,21,10,10,11,12,12,16,8,12,14,12,12,13,13,15,12,15,15,17,17,17,17,17,12,12,12,11,14,24,11,12,19,14,16,19,12,12,14,20,20,12,13,14,17,19,14,14,17,12,12,12,16,17,17,17,18,18,18,19,19,19,15,16,17,16,17,18,15,18,18,18,18,19,19,20,11,11,13,16,18,17
060770033102,15,15,16,9,11,11,15,17,12,13,17,13,14,14,14,20,13,13,13,17,20,20,12,13,13,14,19,12,13,14,14,20,12,12,14,16,18,14,14,14,15,16,17,15,16,16,13,14,22,9,9,11,13,15,15,9,11,15,13,13,13,13,13,10,13,16,16,16,16,16,17,12,12,12,13,14,19,11,13,21,12,13,17,12,12,16,19,21,12,17,18,18,22,13,14,16,12,12,12,15,16,17,17,18,18,18,19,19,19,15,15,17,16,16,17,12,13,17,18,18,20,20,20,11,11,14,14,17,17
060770033111,15,18,19,11,11,11,16,17,12,15,17,16,16,16,16,20,13,14,16,19,20,20,12,15,15,16,21,13,14,14,15,16,13,13,13,16,18,14,14,14,18,18,19,17,17,17,12,15,22,11,11,12,13,17,18,9,13,15,13,13,13,13,14,13,16,16,18,18,18,18,18,12,13,13,15,15,22,11,13,20,12,15,17,13,13,16,21,21,13,16,18,20,22,15,15,18,13,13,13,17,18,18,19,19,19,19,19,20,20,16,17,17,17,18,19,15,15,19,20,20,20,20,21,12,12,14,16,19,18
060770033112,16,17,18,12,12,12,17,17,13,15,17,16,16,16,16,20,14,14,16,20,21,21,13,16,16,17,22,14,14,15,20,21,12,12,13,15,16,15,15,15,18,18,19,18,18,18,13,16,22,12,12,12,13,14,18,10,14,16,14,14,14,14,14,13,16,17,19,19,19,19,19,13,13,13,13,22,26,12,14,20,16,17,20,13,13,15,21,22,14,16,18,20,22,15,15,19,14,14,14,17,19,19,19,19,20,20,20,20,21,16,18,18,17,19,20,16,19,20,19,19,21,21,21,12,12,15,17,20,19
060770033121,10,12,12,4,5,5,10,14,6,12,14,9,10,13,13,17,7,7,8,15,15,16,7,8,12,12,13,9,11,11,11,17,8,8,10,11,12,9,9,9,11,12,16,11,11,11,8,9,10,4,4,6,7,12,14,2,4,8,8,8,9,11,12,6,10,12,11,12,12,12,14,7,8,8,7,9,22,5,6,17,8,11,16,7,7,11,11,18,6,8,8,8,17,8,11,12,8,8,8,11,12,13,13,13,14,14,15,15,16,10,11,12,11,12,12,12,12,16,13,14,15,15,15,6,6,9,9,16,12
060770033122,8,9,12,3,3,3,8,12,5,12,12,8,9,13,13,15,5,5,6,13,13,15,5,6,12,13,13,7,7,9,10,18,6,6,10,10,12,7,7,7,10,11,16,10,10,11,7,7,8,3,3,4,5,6,14,1,4,7,6,6,7,10,16,5,8,12,10,11,11,12,13,5,6,6,5,7,19,3,5,15,9,13,14,5,5,9,10,18,4,6,7,8,14,7,10,11,6,6,6,10,11,11,12,12,12,12,12,13,13,9,9,10,9,10,11,11,13,14,12,13,13,13,13,4,4,8,9,15,12
060770033123,9,10,12,4,5,5,10,13,6,11,13,9,10,12,12,16,7,7,7,14,14,16,6,11,12,12,17,7,8,11,11,16,6,7,7,10,11,8,8,8,11,11,15,11,11,12,8,8,9,4,4,5,6,7,13,2,4,9,7,7,7,11,15,5,10,11,12,12,12,12,14,6,6,6,6,8,18,5,6,16,11,13,14,6,6,7,11,17,6,8,8,8,16,8,11,12,7,7,7,11,12,12,12,13,13,13,13,14,15,9,10,10,10,11,12,12,12,15,13,13,14,14,14,5,6,8,9,16,12
060770033131,10,11,12,4,6,6,10,15,7,11,15,9,10,12,13,17,8,8,12,14,16,16,9,11,12,13,19,8,8,9,10,16,8,8,10,11,12,9,9,9,11,12,15,11,11,11,5,8,10,4,4,6,8,12,14,3,4,8,8,8,8,8,9,6,11,12,12,12,13,14,15,7,8,8,9,18,22,6,7,18,8,12,16,7,11,12,18,18,7,8,8,16,17,9,11,12,8,8,8,11,13,14,15,15,16,16,16,16,17,10,11,12,11,11,12,8,12,12,13,14,16,16,16,6,6,9,10,16,12
060770033132,10,10,11,3,5,5,10,14,6,12,14,8,11,16,17,17,7,7,8,13,15,15,7,8,12,12,18,7,8,9,9,15,8,8,10,11,12,9,9,9,10,11,16,10,10,10,4,7,9,3,3,6,7,12,13,1,3,9,8,8,9,9,10,5,10,12,11,11,12,13,15,7,7,7,9,19,21,5,7,17,7,8,16,7,11,17,18,18,6,7,10,16,17,9,10,11,8,8,8,10,12,14,14,15,15,15,15,15,16,9,10,12,10,11,11,11,11,16,12,13,15,15,15,6,6,9,9,15,11
060770034031,16,16,18,12,13,13,18,21,14,15,21,15,15,16,16,22,14,16,16,20,20,20,14,14,15,16,20,14,15,16,17,20,15,16,16,19,21,16,16,16,16,17,18,16,17,19,11,14,17,10,10,14,16,16,16,11,12,16,14,14,16,16,16,11,14,19,16,17,18,18,21,13,13,13,14,20,24,14,15,22,14,15,18,15,15,15,20,20,13,19,20,22,23,14,17,17,16,16,16,17,17,18,20,20,21,21,21,21,23,16,18,19,17,17,18,13,18,21,19,19,21,21,21,14,14,15,17,18,18
060770034032,16,17,18,12,14,14,18,20,14,15,20,15,16,16,19,22,15,15,16,20,20,21,14,15,15,16,21,14,15,15,17,20,15,15,15,20,21,16,16,16,17,18,18,17,17,20,11,14,17,10,10,14,15,15,16,11,13,16,15,15,15,15,16,12,15,18,17,17,17,18,22,14,14,14,14,21,24,14,15,23,16,19,19,15,15,19,20,23,13,19,20,23,24,14,17,17,15,15,15,17,17,19,21,21,22,22,22,22,23,16,18,19,17,18,18,14,18,22,19,20,22,22,22,14,14,16,17,18,18
060770034033,15,15,17,11,13,13,18,20,13,13,20,14,14,15,15,21,13,15,15,19,19,19,13,13,14,16,19,13,14,15,16,19,14,14,15,19,20,15,15,15,16,16,17,16,16,19,10,13,16,9,9,13,15,15,15,11,12,15,13,13,15,15,15,10,13,18,15,17,17,18,22,12,13,13,13,19,23,13,14,21,13,17,17,14,14,15,18,19,12,13,18,21,22,13,15,17,15,15,15,16,16,21,21,22,22,22,22,22,22,15,17,18,16,16,17,12,13,17,18,19,20,20,20,14,14,14,16,17,17
060770034041,12,14,15,8,14,14,15,18,9,9,18,10,11,14,15,15,10,16,17,14,17,17,9,10,16,17,17,9,9,11,15,16,9,15,15,15,16,16,16,16,13,13,14,13,14,15,10,12,18,11,11,15,16,16,16,9,12,13,15,15,17,17,17,10,12,16,12,12,12,13,13,14,14,14,9,16,20,14,16,18,14,14,15,15,16,16,17,18,11,14,16,18,19,9,14,16,16,16,20,13,13,16,16,16,16,17,17,17,17,14,15,15,14,14,15,10,15,15,14,15,15,16,16,12,13,15,15,18,14
060770034042,12,14,16,8,15,15,17,18,10,10,18,10,16,16,17,18,10,17,17,14,17,17,10,10,16,17,18,10,10,11,17,18,9,15,15,16,17,17,17,17,13,14,14,14,14,15,11,12,18,11,11,15,16,16,17,9,13,14,15,15,17,17,18,10,13,17,13,13,13,13,14,15,15,15,10,17,20,15,16,18,14,14,15,13,16,16,16,19,15,16,16,19,20,10,14,19,17,17,20,13,13,16,16,16,17,17,17,17,17,14,15,16,15,15,15,10,15,15,14,16,16,16,16,13,14,16,16,18,15
060770034043,12,14,15,8,13,13,18,18,10,10,18,10,11,12,16,16,10,15,16,14,17,17,10,10,15,16,16,10,15,15,18,18,14,14,15,16,17,16,16,16,13,14,14,14,14,14,11,11,17,10,10,14,12,15,16,9,11,12,14,14,16,16,16,10,11,19,13,13,13,14,17,13,13,13,10,17,20,13,15,18,11,14,14,15,15,16,16,16,11,11,13,15,20,10,15,17,15,15,20,13,14,14,16,16,17,17,17,17,17,14,14,16,15,15,15,12,15,15,14,15,16,16,16,13,14,14,14,17,15
060770034044,15,18,18,11,15,15,20,21,13,13,21,14,15,17,18,19,14,17,17,17,18,20,13,13,14,18,19,13,17,17,22,22,16,16,17,19,20,18,18,18,16,17,17,17,17,17,13,14,19,12,12,16,15,17,18,12,13,14,16,16,17,17,18,13,14,21,16,16,16,17,20,15,15,15,13,20,23,15,17,21,14,17,18,17,17,18,19,19,14,14,15,18,23,13,17,19,17,17,23,16,17,18,19,20,20,20,20,20,20,17,18,19,18,18,19,15,18,18,17,18,19,19,19,16,16,16,17,19,18
060770034051,13,16,16,9,13,13,18,19,11,11,19,12,13,15,16,16,12,15,15,15,16,18,11,11,12,16,17,11,15,15,16,20,13,14,15,17,18,16,16,16,15,15,16,15,15,16,10,12,17,10,10,14,13,15,15,10,11,12,14,14,15,15,16,11,12,18,14,14,14,15,18,13,13,13,11,18,21,13,15,19,12,15,16,14,15,15,17,17,12,12,13,16,21,11,15,17,15,15,21,14,16,16,17,18,18,18,18,18,18,15,16,17,16,17,17,13,16,17,15,16,17,17,17,14,14,15,15,17,18
060770034052,11,14,14,7,12,12,14,17,9,9,17,9,13,14,16,17,9,14,14,13,16,16,9,9,13,14,15,9,9,10,14,14,8,12,13,14,15,15,15,15,12,12,13,12,13,14,9,9,15,8,8,13,13,14,15,8,10,11,12,12,14,14,15,9,10,17,11,12,12,12,13,12,12,12,9,15,19,12,13,17,13,13,14,14,15,15,17,18,9,10,13,14,18,9,14,16,14,14,19,12,12,15,15,15,16,16,16,16,16,13,14,14,13,14,14,9,14,14,13,15,15,15,15,12,13,13,13,15,14
060770034053,11,13,14,7,10,11,11,17,9,9,17,10,10,11,13,15,10,13,13,13,14,16,9,10,10,14,15,9,13,13,15,18,11,12,13,15,16,14,14,14,13,14,15,13,13,14,8,10,15,7,7,12,11,13,14,8,9,10,11,11,13,13,14,9,10,16,12,12,12,13,16,11,11,11,9,16,19,11,12,18,10,14,14,12,13,13,15,15,10,10,10,14,19,9,13,15,13,13,19,12,14,14,15,16,16,16,16,16,16,13,14,15,14,14,14,14,15,17,13,14,15,15,15,12,12,12,13,15,15
060770034061,15,15,16,10,11,12,16,18,12,13,18,13,13,13,14,20,13,13,14,18,18,21,12,12,13,14,18,12,13,13,14,14,13,13,13,18,18,14,14,14,15,16,16,15,15,15,9,12,15,8,8,12,12,14,17,9,11,14,12,12,13,13,14,10,13,16,15,15,15,16,20,11,12,12,12,19,22,12,13,21,12,13,17,13,13,17,18,21,11,17,18,21,22,12,15,15,13,13,13,15,15,19,19,19,20,20,20,20,21,14,16,17,15,15,16,12,16,20,17,18,20,20,20,12,12,13,14,16,16
060770034062,13,14,15,9,11,11,16,18,11,12,18,12,13,13,13,20,12,13,13,17,17,18,11,12,12,14,17,11,12,13,14,17,12,13,13,18,18,14,14,14,14,15,15,14,14,17,8,11,14,7,7,12,13,13,14,9,10,14,12,12,13,13,13,9,12,16,14,15,15,16,18,10,11,11,11,18,21,11,13,20,12,16,16,12,12,13,16,17,10,11,16,20,21,11,13,15,13,13,13,14,14,17,17,18,18,18,18,18,20,13,15,16,14,14,15,11,15,16,16,17,19,19,19,12,12,12,14,15,15
060770034071,11,13,15,9,9,9,13,18,10,11,18,11,12,13,19,20,10,11,11,15,15,15,11,11,11,12,17,10,10,11,11,12,10,10,11,16,16,12,12,12,12,13,15,12,12,12,6,9,12,5,5,9,10,13,14,7,8,12,9,9,10,10,11,7,11,14,12,13,14,15,17,8,9,9,11,18,23,9,10,20,9,15,15,10,10,12,15,17,8,9,16,20,21,11,12,13,10,10,10,12,14,16,17,17,17,17,18,18,18,11,13,14,12,12,13,9,11,13,14,15,16,17,17,9,9,10,12,15,13
060770034072,10,10,14,6,6,8,11,14,7,10,14,9,11,12,13,17,8,8,11,13,13,14,9,10,11,12,18,8,8,8,9,10,8,8,10,10,13,9,9,9,10,11,14,10,10,10,4,7,9,3,3,6,7,12,12,4,5,8,8,8,8,8,9,5,11,11,11,11,11,12,15,7,7,7,9,17,21,6,7,17,7,15,15,7,12,17,17,18,6,11,15,16,19,9,10,10,8,8,8,10,13,14,14,15,15,15,15,15,15,9,11,12,10,11,11,7,11,12,12,13,15,15,15,7,7,9,9,15,12
060770034091,11,12,16,8,8,8,11,17,10,10,17,9,11,11,14,19,10,11,11,15,15,17,10,10,11,11,19,10,10,11,15,18,9,9,10,10,16,11,11,11,11,13,14,11,11,11,6,8,12,5,5,9,10,11,16,6,7,7,9,9,11,11,11,6,10,14,12,12,13,14,18,8,8,8,8,17,21,9,10,19,14,15,15,10,11,15,16,18,10,11,14,15,20,10,12,12,11,11,20,11,14,15,16,17,17,18,18,18,18,14,14,16,12,12,13,11,12,14,14,14,16,16,17,9,9,10,12,14,13
060770034092,9,11,15,6,7,7,7,16,8,9,16,8,9,10,13,18,9,10,10,13,13,14,9,9,10,10,10,9,10,10,10,15,9,9,9,10,14,9,9,9,9,11,13,9,10,10,4,7,11,3,3,8,5,9,10,5,5,9,7,7,10,10,10,4,10,12,10,11,11,12,13,7,7,7,8,11,20,7,9,18,11,14,14,9,9,13,16,16,8,10,14,18,19,9,11,11,10,10,20,10,12,14,15,16,16,16,16,16,16,12,12,13,10,10,11,10,11,13,12,12,14,14,14,8,8,8,11,15,11
060770034093,9,11,11,6,7,7,7,15,8,10,15,9,10,12,13,14,9,9,10,13,13,15,8,8,10,10,10,8,9,9,10,10,9,9,9,9,14,9,9,9,10,11,13,10,10,10,4,7,10,3,3,7,8,9,14,5,6,7,7,7,9,9,9,5,10,12,11,12,12,13,16,7,7,7,8,16,20,7,8,18,14,14,15,8,13,16,16,18,6,10,14,18,19,9,10,10,9,9,9,10,12,14,15,16,16,16,16,16,16,11,12,12,10,10,11,10,11,12,12,13,14,14,14,7,8,8,10,15,11
060770034101,11,11,13,9,9,9,14,18,10,11,18,11,12,12,15,20,11,11,11,15,15,15,11,11,11,12,17,11,11,11,12,15,11,11,11,16,16,11,11,11,12,13,15,12,12,12,6,9,13,5,5,9,10,11,14,7,8,9,9,9,11,11,12,7,12,14,12,13,14,14,18,9,9,9,10,18,22,9,10,20,12,15,15,10,11,12,15,17,8,9,12,16,22,11,11,13,11,11,11,12,14,16,16,17,18,18,18,18,18,14,14,14,12,12,13,9,13,15,14,15,16,16,17,10,10,10,12,15,13
060770034102,12,13,14,8,9,10,10,19,10,10,19,11,12,12,14,19,11,12,12,14,16,19,10,11,11,12,13,10,12,12,16,19,10,11,12,17,17,13,13,13,13,14,14,13,13,13,7,10,14,6,6,11,12,12,12,8,9,10,10,10,12,12,13,8,11,15,13,13,13,14,17,10,10,10,10,18,20,10,11,19,15,15,16,12,16,16,18,19,11,11,15,15,20,10,12,14,12,12,20,13,13,15,16,17,17,17,17,18,18,15,16,16,13,13,14,11,14,16,15,16,16,18,18,11,11,11,13,14,14
060770034103,11,13,14,7,11,11,14,17,9,9,17,10,12,14,15,17,10,13,13,13,16,16,9,9,13,14,14,9,13,13,14,18,9,11,12,13,15,14,14,14,13,13,14,13,13,14,8,10,15,7,7,12,13,14,16,8,9,10,12,12,13,13,14,9,10,16,12,12,12,12,13,11,11,11,9,16,19,11,12,17,14,14,15,13,15,15,17,18,10,12,13,14,19,9,13,15,13,13,19,12,12,15,15,16,16,16,16,16,16,14,14,15,14,14,15,9,14,14,13,15,15,15,15,12,12,13,13,15,14
060770035003,8,11,12,4,7,9,13,14,13,13,14,6,8,11,12,12,6,13,15,10,11,11,6,7,12,12,14,6,6,11,13,13,7,9,12,12,13,12,12,12,9,10,10,10,10,11,6,15,16,9,9,12,9,12,12,5,10,11,7,11,11,13,13,4,6,10,9,9,9,9,9,11,11,11,13,15,16,12,13,14,7,8,13,9,12,13,13,14,7,7,11,12,16,6,9,10,13,16,16,9,10,11,12,12,12,13,13,13,13,10,11,13,11,11,11,6,11,11,10,12,12,12,12,9,10,12,12,14,11
060770037002,10,15,17,10,10,11,13,14,10,11,12,10,11,11,12,14,11,15,17,11,11,12,10,12,13,14,16,12,12,14,14,15,8,11,12,14,14,12,12,12,7,11,12,12,14,14,13,14,14,12,13,17,12,12,13,10,13,13,9,11,12,13,14,9,12,13,12,13,13,15,16,12,12,13,9,10,14,10,11,12,9,10,13,13,13,15,16,16,12,13,14,14,14,11,12,12,9,14,14,9,12,12,13,13,14,15,15,15,15,11,12,16,12,13,14,12,13,13,10,12,12,12,13,8,10,13,14,15,13
060770037003,10,14,16,11,12,13,13,14,12,12,12,10,13,14,15,15,16,17,17,11,12,13,10,12,13,14,14,8,11,11,13,14,8,13,15,15,15,12,13,14,8,12,13,14,14,16,9,13,14,13,14,15,13,14,15,11,11,12,11,12,12,12,13,11,12,14,10,10,13,13,15,9,13,14,10,13,14,11,12,13,10,14,14,11,12,14,15,16,12,13,13,14,14,12,12,13,9,9,13,10,13,13,13,14,15,15,15,15,16,10,11,14,12,13,14,12,13,15,11,11,12,13,14,8,11,11,12,15,14
060770038011,8,8,12,10,10,11,12,15,12,12,14,10,10,11,11,11,10,11,14,14,14,15,9,11,11,13,14,9,9,11,12,15,8,8,10,10,15,10,11,11,12,12,15,10,11,11,11,11,11,10,12,12,9,11,11,9,11,12,10,10,10,11,12,11,11,14,9,10,10,11,15,12,14,15,10,11,15,11,13,13,12,12,13,6,11,13,14,14,11,12,12,13,14,11,12,15,10,10,15,10,10,10,10,11,11,11,11,12,14,11,16,16,11,13,13,12,12,13,12,12,12,13,15,10,13,14,14,14,12
060770038012,7,7,7,9,10,10,11,12,11,12,12,9,9,10,10,10,9,10,13,13,13,14,7,8,9,10,13,8,9,11,13,14,7,7,9,9,14,9,10,10,11,11,14,9,10,10,10,10,10,9,11,11,8,10,11,8,10,12,9,9,9,10,11,10,12,15,8,9,10,11,14,13,13,13,9,9,14,12,12,12,9,9,11,5,5,10,12,13,9,10,10,11,12,10,11,14,9,9,12,9,9,9,9,10,10,10,10,13,13,10,15,15,10,12,12,11,11,12,11,11,11,12,16,9,12,13,13,14,11
060770038013,7,8,12,10,10,11,12,14,11,12,13,10,10,11,11,11,10,11,14,14,14,14,8,10,11,11,11,9,10,11,12,14,7,8,10,10,14,10,11,11,12,12,15,10,11,11,11,11,11,10,11,12,9,11,11,9,11,12,9,10,10,11,12,10,12,16,9,10,10,11,15,14,14,15,9,15,16,11,13,13,12,12,13,6,10,13,13,14,11,12,12,13,15,11,12,15,10,12,15,9,10,10,10,10,11,11,11,11,14,9,16,17,11,13,13,11,12,13,12,12,12,13,16,10,13,14,15,15,12
060770038021,6,7,7,8,9,10,11,12,11,11,12,8,9,9,10,10,9,9,12,9,9,13,8,9,9,11,13,8,9,9,11,13,7,7,8,9,13,9,9,10,10,10,13,9,9,9,9,9,9,9,10,11,9,9,9,8,9,9,8,9,10,10,10,9,9,14,8,8,9,9,9,10,12,13,8,9,14,11,11,11,8,8,9,3,5,9,11,12,5,9,9,10,13,10,10,12,8,11,13,8,8,8,9,9,9,9,9,10,12,8,9,15,9,10,12,10,10,11,10,11,11,12,13,9,9,12,13,13,10
060770038022,7,8,8,9,10,11,11,12,12,12,13,9,10,11,11,12,10,10,13,10,10,14,7,8,10,10,13,8,9,10,12,14,8,9,9,10,14,10,10,11,11,11,14,10,10,10,10,10,11,10,11,12,10,10,10,9,10,10,9,10,11,11,11,10,10,13,9,9,10,10,10,12,13,14,9,10,16,12,12,13,9,9,12,4,5,10,12,13,6,7,10,11,11,11,11,14,9,10,16,9,10,10,10,10,10,10,11,13,14,10,13,15,10,11,13,11,11,12,12,12,12,12,12,10,10,12,13,14,11
060770038023,6,8,11,8,9,9,9,10,10,10,11,8,9,9,9,10,8,9,12,9,12,12,7,9,9,11,13,8,8,11,13,13,6,7,8,8,13,9,9,10,10,10,13,9,9,9,9,9,9,8,10,11,7,9,9,7,9,9,8,8,9,9,10,9,9,10,8,8,9,9,9,10,12,13,8,9,11,10,11,12,8,9,11,3,4,11,12,12,9,9,10,10,11,9,10,12,8,8,13,8,8,8,8,9,9,9,9,9,12,8,9,10,9,10,10,10,10,11,10,10,10,11,11,9,9,10,10,13,10
060770038031,6,8,10,5,7,8,10,12,8,9,11,6,7,8,8,8,9,9,12,6,9,11,7,8,9,9,11,9,9,9,12,12,6,6,8,8,12,6,7,9,10,10,12,6,6,9,9,10,12,6,8,10,4,8,9,6,7,9,5,6,8,9,9,8,8,8,4,7,8,8,9,12,12,13,7,9,10,10,10,11,8,9,11,7,8,11,11,12,6,8,9,10,13,9,10,12,8,8,12,4,4,6,7,7,7,8,8,9,10,7,10,11,9,11,12,9,11,13,8,8,9,9,9,6,8,8,9,12,10
060770038032,10,11,12,10,10,10,11,12,12,12,12,10,10,11,11,12,11,11,14,14,15,15,10,10,11,11,15,8,9,9,11,14,8,8,10,10,14,10,11,12,12,12,15,10,10,11,11,11,12,10,11,12,9,10,11,9,10,11,9,10,11,11,12,10,10,12,8,10,10,10,11,11,12,14,9,12,15,12,13,14,9,10,12,7,13,13,13,14,11,12,12,12,13,11,12,15,10,10,14,8,8,10,10,10,10,10,11,11,13,10,10,12,11,12,12,11,12,13,11,12,12,12,13,10,11,12,12,14,12
060770038033,8,13,13,12,13,14,15,16,8,12,15,11,12,12,12,13,14,14,17,10,11,11,12,14,14,15,16,12,12,13,14,15,11,11,12,12,13,12,13,14,12,13,16,12,12,12,12,14,15,11,12,14,10,13,14,12,12,14,11,11,13,13,14,8,12,12,8,10,11,13,13,16,17,17,12,13,14,14,15,16,11,13,15,12,15,15,15,17,11,12,13,14,15,13,16,16,14,14,14,10,10,11,11,11,11,12,12,12,12,10,12,14,12,14,16,13,14,17,10,11,11,12,12,8,8,11,12,15,14
060770039001,26,27,28,26,27,28,31,33,28,28,31,25,26,27,27,29,25,28,29,26,27,29,28,28,28,28,32,26,29,30,30,31,28,29,30,30,30,27,29,29,26,26,29,25,25,25,26,27,29,26,28,31,25,27,27,28,28,29,24,27,27,27,27,25,30,30,25,26,26,26,27,25,30,31,25,27,29,29,29,30,27,28,30,27,27,28,29,32,24,25,27,27,32,26,28,29,25,26,30,24,25,26,26,26,26,26,26,27,29,25,27,27,26,29,30,24,27,30,26,26,26,26,27,27,29,29,29,29,26
060770040021,16,17,18,13,15,18,18,19,13,16,17,16,16,16,18,19,16,16,17,15,17,18,17,17,17,17,21,12,15,17,18,20,17,17,17,17,18,17,17,17,15,15,18,14,14,15,15,16,20,15,19,19,12,17,20,14,19,19,15,17,18,18,20,13,19,20,14,14,14,15,15,19,19,19,16,17,22,15,15,17,17,17,18,12,16,16,17,21,12,15,16,20,20,13,17,18,16,16,16,13,13,13,14,14,14,14,15,15,16,15,15,16,15,18,19,15,15,17,15,15,16,16,16,15,15,15,17,18,15
