spatial_id,16907701,16902008,16904009,16902009,16902002,16904010,16904008,16904007,16904011,16905002,16904012,16904006,16904022,16904021,16904003,16904015,16904002,16904016,16904017,16903009,16903010,16903011,16903006,16903005,16902018,16902016,16902020,16903013,16902011,16905003,16910029,16909052,16909051,16909050,16909049,16909061,16908055,16908054,16908053,16908052,16908051,16908050,16908049,16907703,16916201,16907702,17717006,16913524,16913325,16910042,16913326,16913327,16910030,16913328,16913329,16915210,16915201,16915101,16916301
060770001001,14,17,15,17,14,16,15,15,15,14,14,15,14,14,14,13,13,13,12,12,12,14,13,12,12,12,13,12,13,11,15,15,14,14,14,13,13,12,12,12,12,12,11,12,11,12,17,18,17,16,16,15,16,15,14,13,13,13,11
060770001002,19,22,20,23,20,21,20,20,20,20,20,20,19,19,19,18,19,18,18,17,17,19,18,18,18,17,18,17,18,16,20,20,19,19,19,18,18,18,17,17,17,17,16,17,16,18,22,23,22,21,21,20,21,20,19,19,18,18,16
060770001003,17,21,19,21,18,20,19,19,19,18,18,18,18,18,17,17,17,17,16,16,15,18,16,16,16,15,16,16,16,15,18,18,18,18,17,17,16,16,16,16,16,15,15,15,15,16,21,22,20,20,19,19,20,18,18,17,16,16,15
060770001004,25,29,27,29,26,27,27,27,26,26,26,26,25,25,25,25,25,24,24,24,23,26,24,24,24,23,24,23,24,22,26,26,26,25,25,24,24,24,24,24,23,23,22,23,22,24,29,30,28,28,27,27,27,26,26,25,24,24,23
060770003001,36,40,37,40,37,38,37,37,37,37,37,37,36,36,36,35,36,35,35,34,34,36,35,35,35,34,35,34,35,33,37,37,36,36,36,35,35,35,34,34,34,34,33,34,33,35,40,40,39,38,38,37,38,37,36,36,35,35,33
060770003002,28,42,40,42,39,41,40,40,40,39,39,39,39,38,38,38,38,37,37,37,36,36,35,34,35,34,35,36,35,36,30,29,29,29,28,28,28,27,27,27,27,27,26,27,26,27,32,33,32,31,30,30,31,30,29,28,27,28,26
060770004011,44,44,42,44,41,42,42,42,42,41,41,41,41,41,40,40,40,40,39,39,38,38,37,36,36,36,37,38,37,38,46,45,45,45,44,44,44,43,43,43,43,43,42,42,42,43,48,50,47,47,46,46,47,45,47,44,43,45,44
060770004012,43,43,41,43,40,41,41,41,40,40,40,40,39,39,39,39,39,38,38,38,37,37,36,35,35,34,35,37,35,36,44,44,44,43,43,42,42,42,42,42,41,41,41,41,40,42,47,49,46,46,45,45,45,44,46,43,42,44,43
060770004013,47,51,49,51,48,49,49,49,48,48,48,48,47,47,47,47,47,46,46,46,45,48,46,46,46,45,46,46,46,44,48,48,48,47,47,46,46,46,46,46,45,45,44,45,44,46,51,52,50,50,49,49,49,48,48,47,46,46,45
060770004014,45,49,47,49,46,48,47,47,47,46,46,47,46,46,45,45,45,45,44,44,43,38,37,36,36,36,37,44,37,43,47,47,46,46,45,45,45,44,44,44,44,44,43,44,43,44,49,50,49,48,47,47,48,47,46,45,45,45,43
060770004021,30,40,38,40,37,38,38,38,38,37,37,37,37,36,36,36,36,36,35,35,34,34,33,32,32,32,32,34,33,34,31,31,30,30,30,29,29,29,28,28,28,28,27,28,27,29,33,34,33,32,32,31,32,31,30,30,29,29,27
060770004022,25,28,26,29,26,27,26,26,26,26,26,26,25,25,25,24,24,24,24,23,23,25,24,24,24,23,24,23,24,22,26,26,25,25,25,24,24,24,23,23,23,23,22,23,22,24,28,29,28,27,27,26,27,26,25,25,24,24,22
060770004023,31,38,36,38,35,36,36,36,36,35,35,35,35,35,34,34,34,34,33,33,32,32,31,30,30,30,31,32,31,32,32,32,31,31,31,30,30,30,29,29,29,29,28,29,28,30,34,44,34,33,33,32,33,32,41,31,30,39,38
060770004024,41,43,41,43,40,42,41,41,41,40,40,41,40,40,39,39,39,39,38,38,38,37,36,36,35,35,36,37,36,37,43,42,42,42,41,41,41,40,40,40,40,40,39,40,39,40,45,50,44,44,43,43,44,42,46,41,40,44,43
060770005001,22,26,24,26,23,24,24,24,24,23,23,23,23,22,22,22,22,21,21,21,20,23,21,21,21,20,21,21,21,19,23,23,23,22,22,21,21,21,21,21,20,20,20,20,20,21,26,27,25,25,24,24,25,23,23,22,21,21,20
060770005002,12,15,13,15,12,14,13,13,13,12,12,13,12,12,11,11,11,11,10,10,10,12,11,10,10,10,10,10,11,9,13,13,12,12,12,11,11,10,10,10,10,10,9,10,9,10,15,16,15,14,14,13,14,13,12,11,11,11,9
060770006001,12,16,14,16,13,14,14,14,13,13,13,13,12,12,12,12,12,11,11,10,10,12,11,11,11,10,11,10,11,9,13,13,13,12,12,11,11,11,11,10,10,10,9,10,9,11,16,16,15,15,14,13,14,13,13,12,11,11,10
060770006002,17,19,17,19,17,18,17,17,17,17,16,17,16,16,16,15,15,15,14,14,14,13,13,12,12,11,12,13,12,13,18,18,18,18,17,16,16,16,16,16,16,15,15,15,15,16,21,22,20,20,19,19,20,18,18,17,16,16,15
060770007001,22,24,22,24,22,23,22,22,22,22,21,22,21,21,20,20,20,20,19,19,19,18,18,17,17,16,17,18,17,18,23,23,23,22,22,21,21,21,21,20,20,20,19,20,19,21,26,26,25,25,24,23,24,23,23,22,21,21,19
060770007002,12,29,27,29,26,27,27,27,27,26,26,26,26,25,25,25,25,24,24,24,23,23,22,21,21,21,21,23,22,23,13,13,13,12,12,11,11,11,10,10,10,10,9,10,9,10,15,17,15,14,14,14,14,13,13,12,11,11,10
060770007003,20,39,37,39,37,38,37,37,37,37,36,37,36,36,36,35,35,35,35,34,34,33,33,32,32,31,32,33,32,33,21,21,20,20,20,19,19,18,19,18,18,18,17,18,17,19,24,25,23,22,22,21,22,21,21,19,19,19,18
060770007004,25,29,27,29,26,28,27,27,27,26,27,27,26,25,25,25,25,24,25,24,24,39,38,37,37,37,38,24,38,22,26,26,26,26,25,24,25,24,24,24,24,23,23,23,23,24,29,30,28,28,27,27,28,26,26,26,24,24,23
060770008011,85,88,86,89,86,87,86,86,86,86,86,86,85,85,85,84,85,84,84,83,83,78,77,76,76,75,76,83,76,82,86,86,85,85,85,84,84,84,83,83,83,83,82,83,82,84,88,89,88,87,87,86,87,86,85,85,84,84,82
060770008012,44,47,45,48,45,46,45,45,45,45,45,45,44,44,44,43,44,43,43,42,42,33,32,32,32,31,32,42,32,41,45,45,44,44,44,43,43,43,42,42,42,42,41,42,41,43,47,48,47,46,46,45,46,45,44,44,43,43,41
060770008013,63,67,65,67,65,66,65,65,65,64,64,64,64,64,63,63,63,63,62,61,61,53,52,51,51,51,52,62,52,61,65,64,64,64,63,63,62,62,62,62,62,62,61,61,61,62,67,68,66,66,65,65,66,64,64,63,62,62,61
060770009001,48,52,50,52,49,50,50,50,50,49,49,49,48,48,48,48,48,47,47,47,46,49,47,47,47,46,47,47,47,45,49,49,49,48,48,47,47,47,47,47,46,46,46,46,45,47,52,53,51,51,50,50,50,49,49,48,47,47,46
060770009002,38,41,39,41,38,40,39,39,39,38,38,39,38,38,37,37,37,37,36,36,36,38,37,36,36,36,36,36,37,35,39,39,38,38,38,37,37,36,36,36,36,36,35,36,35,36,41,42,41,40,40,39,40,39,38,37,37,37,35
060770009003,35,38,36,38,35,37,36,36,36,35,35,36,35,35,35,34,34,34,33,33,33,35,34,33,33,33,34,33,34,32,36,36,35,35,35,34,34,33,33,33,33,33,32,33,32,34,38,39,38,37,37,36,37,36,35,34,34,34,32
060770009004,36,40,37,40,37,38,37,37,37,37,37,37,36,36,36,35,36,35,35,34,34,36,35,35,35,34,35,34,35,33,37,37,36,36,36,35,35,35,34,34,34,34,33,34,33,35,40,40,39,38,38,37,38,37,36,36,35,35,33
060770009005,40,44,42,44,41,42,42,42,41,41,41,41,40,40,40,40,40,39,39,38,38,41,39,39,39,38,39,38,39,37,41,41,41,40,40,39,39,39,39,39,38,38,37,38,37,39,44,44,43,43,42,42,42,41,41,40,39,39,38
060770010001,90,94,92,94,91,92,92,92,91,91,91,91,90,90,90,90,90,89,89,88,88,83,82,81,81,80,81,88,81,87,91,91,91,90,90,89,89,89,89,88,88,88,87,88,87,89,94,94,93,93,92,91,92,91,91,90,89,89,88
060770010002,49,52,50,52,49,51,50,50,50,49,49,50,49,49,49,48,48,48,47,47,47,49,48,47,47,47,48,47,48,46,50,50,49,49,49,48,48,47,47,47,47,47,46,47,46,48,52,53,52,51,51,50,51,50,49,48,48,48,46
060770010003,88,92,90,92,89,90,90,90,90,89,89,89,89,89,88,88,88,88,87,87,86,81,80,79,79,79,79,87,80,86,89,89,89,89,88,87,87,87,87,87,87,86,86,86,86,87,92,93,91,91,90,90,91,89,89,88,87,87,86
060770010004,91,95,93,95,92,94,93,93,93,92,92,92,92,92,91,91,91,91,90,90,89,84,83,82,82,82,82,90,83,89,92,92,92,92,91,91,90,90,90,90,90,89,89,89,89,90,95,96,94,94,93,93,94,92,92,91,90,90,89
060770011011,54,58,55,58,55,56,55,55,55,55,55,55,54,54,54,53,54,53,53,52,52,54,53,53,53,52,53,52,53,51,55,55,54,54,54,53,53,53,52,52,52,52,51,52,51,53,58,58,57,56,56,55,56,55,54,54,53,53,51
060770011012,65,69,67,69,66,67,67,67,67,66,66,66,66,65,65,65,65,64,64,64,63,66,64,64,64,63,64,64,64,62,66,66,66,65,65,64,64,64,64,64,64,63,63,63,63,64,69,70,68,68,67,67,68,66,66,65,64,64,63
060770011013,57,60,58,60,58,59,58,58,58,58,58,58,57,57,57,56,56,56,56,55,55,57,56,56,56,55,56,55,56,54,58,58,57,57,57,56,56,56,55,55,55,55,54,55,54,56,60,61,60,59,59,58,59,58,57,57,56,56,54
060770011021,51,54,52,54,51,53,52,52,52,51,51,52,51,51,50,50,50,50,49,49,49,51,50,49,49,49,49,49,50,48,52,52,51,51,51,50,50,49,49,49,49,49,48,49,48,49,54,55,54,53,53,52,53,52,51,50,50,50,48
060770011022,51,54,52,54,51,53,52,52,52,51,51,52,51,51,51,50,50,50,49,49,49,51,50,49,49,49,50,49,50,48,52,52,51,51,51,50,50,49,49,49,49,49,48,49,48,49,54,55,54,53,53,52,53,52,51,50,50,50,48
060770011023,64,68,65,68,65,66,66,65,65,65,65,65,64,64,64,63,64,63,63,62,62,64,63,63,63,62,63,62,63,61,65,65,64,64,64,63,63,63,62,62,62,62,61,62,61,63,68,68,67,66,66,65,66,65,64,64,63,63,61
060770011024,58,62,60,62,59,60,60,60,59,59,59,59,58,58,58,58,58,57,57,56,56,59,57,57,57,56,57,56,57,55,59,59,59,58,58,57,57,57,57,57,56,56,55,56,55,57,62,62,61,61,60,60,60,59,59,58,57,57,56
060770011025,65,68,66,68,66,67,66,66,66,66,66,66,65,65,65,64,64,64,64,63,63,65,64,64,64,63,64,63,64,62,66,66,65,65,65,64,64,64,63,63,63,63,62,63,62,64,68,69,68,67,67,66,67,66,65,65,64,64,62
060770012001,46,50,48,50,47,48,48,48,48,47,47,47,47,46,46,46,46,46,45,45,44,47,45,45,45,44,45,45,45,44,47,47,47,47,46,45,45,45,45,45,45,44,44,44,44,45,50,51,49,49,48,48,49,47,47,46,45,45,44
060770012002,44,48,46,48,45,46,46,45,45,45,45,45,44,44,44,44,44,43,43,42,42,44,43,43,43,42,43,42,43,41,45,45,45,44,44,43,43,43,43,42,42,42,41,42,41,43,48,48,47,47,46,45,46,45,45,44,43,43,41
060770012003,42,46,44,46,43,44,44,44,43,43,43,43,42,42,42,42,42,41,41,40,40,42,41,41,41,40,41,40,41,39,43,43,43,42,42,41,41,41,41,40,40,40,39,40,39,41,46,46,45,45,44,43,44,43,43,42,41,41,39
060770012004,52,55,53,56,53,54,53,53,53,53,53,53,52,52,52,51,52,51,51,50,50,52,51,51,51,50,51,50,51,49,53,53,52,52,52,51,51,51,50,50,50,50,49,50,49,51,55,56,55,54,54,53,54,53,52,52,51,51,49
060770013001,42,45,43,45,43,44,43,43,43,43,43,43,42,42,42,41,41,41,41,40,40,42,41,40,40,40,41,40,41,39,43,43,42,42,42,41,41,41,40,40,40,40,39,40,39,41,45,46,45,44,44,43,44,43,42,42,41,41,39
060770013002,43,47,45,47,44,45,45,45,45,44,44,44,44,43,43,43,43,42,42,42,41,44,42,42,42,41,42,42,42,41,44,44,44,44,43,42,42,42,42,42,42,41,41,41,41,42,47,48,46,46,45,45,46,44,44,43,42,42,41
060770013003,47,51,48,51,48,49,49,48,48,48,48,48,47,47,47,46,47,46,46,45,45,47,46,46,46,45,46,45,46,44,48,48,47,47,47,46,46,46,46,45,45,45,44,45,44,46,51,51,50,49,49,48,49,48,48,47,46,46,44
060770013004,40,43,41,43,40,42,41,41,41,40,41,41,40,40,39,39,39,39,38,38,38,40,39,38,38,38,38,38,39,37,41,41,40,40,40,39,39,38,38,38,38,38,37,38,37,38,43,44,43,42,42,41,42,41,40,40,39,39,37
060770014001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
060770014002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
060770014003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
060770014004,43,47,45,47,44,46,45,45,45,44,44,44,44,44,43,43,43,43,42,42,41,44,42,42,42,41,42,42,42,41,44,44,44,44,43,43,42,42,42,42,42,41,41,41,41,42,47,48,46,46,45,45,46,44,44,43,42,42,41
060770015001,61,64,61,65,62,63,62,62,62,62,62,62,61,61,61,60,60,60,60,59,59,61,60,60,58,59,60,59,60,58,62,62,61,61,60,60,60,58,59,59,59,58,58,59,58,60,63,65,64,63,63,62,63,62,61,61,60,60,58
060770015002,44,47,45,48,45,46,45,45,45,45,45,45,44,44,44,43,44,43,43,42,42,44,43,43,43,42,43,42,43,41,45,45,44,44,44,43,43,43,42,42,42,42,41,42,41,43,47,48,47,46,46,45,46,45,44,44,43,43,41
060770015003,40,44,42,44,41,43,42,42,42,41,41,42,41,41,40,40,40,40,39,39,39,38,37,37,37,36,37,38,37,38,41,41,41,40,40,39,39,39,39,39,38,38,37,38,37,39,44,44,43,43,42,42,42,41,41,40,39,39,38
060770015004,46,51,49,51,48,50,49,48,49,48,48,49,48,48,47,47,47,47,46,45,46,48,45,46,45,44,45,45,47,45,49,48,47,46,46,47,47,45,45,46,44,46,45,46,45,46,50,52,51,50,48,49,50,49,48,47,46,47,45
060770016001,30,38,35,37,35,36,36,35,35,35,35,35,34,34,34,33,33,33,33,32,32,32,31,30,30,29,30,31,30,31,31,31,30,30,30,29,29,29,28,28,28,28,27,28,27,29,34,34,33,32,32,31,32,31,30,30,29,29,27
060770016002,21,25,23,25,22,24,23,23,23,22,22,23,22,22,21,21,21,21,20,20,20,22,20,20,20,20,20,20,21,19,23,22,22,22,22,21,21,20,20,20,20,20,19,20,19,20,25,26,25,24,23,23,24,23,22,21,20,21,19
060770017001,39,43,41,43,40,41,41,41,41,40,40,40,40,39,39,39,39,38,38,38,37,32,31,30,30,30,30,38,31,37,40,40,40,40,39,38,38,38,38,38,38,37,37,37,37,38,43,44,42,42,41,41,42,40,40,39,38,38,37
060770017002,43,47,45,47,44,46,45,45,45,44,44,44,44,44,43,43,43,43,42,42,41,36,35,34,34,34,34,42,35,41,45,44,44,44,43,43,42,42,42,42,42,42,41,41,41,42,47,48,46,46,45,45,46,44,44,43,42,42,41
060770017003,42,46,43,46,43,44,44,43,43,43,43,43,42,42,42,41,42,41,41,40,40,35,34,33,33,32,33,40,33,39,43,43,42,42,42,41,41,41,40,40,40,40,39,40,39,41,46,46,45,44,44,43,44,43,42,42,41,41,39
060770018001,36,39,37,39,36,38,37,37,37,36,36,37,36,36,36,35,35,35,35,34,34,36,35,34,34,34,35,34,35,33,37,37,36,36,36,35,35,34,34,34,34,34,33,34,33,35,39,40,39,38,38,37,38,37,36,36,35,35,33
060770018002,34,49,47,49,46,47,47,46,46,46,46,46,45,45,45,44,45,44,44,43,43,43,42,41,41,40,41,42,41,42,35,35,34,34,34,33,33,32,32,32,32,32,31,32,31,32,37,38,37,36,36,35,36,35,34,33,33,33,31
060770019001,24,27,25,27,24,26,25,25,25,25,25,25,24,24,24,23,23,23,23,22,22,29,29,28,28,27,28,22,28,21,25,25,24,24,24,23,23,22,22,22,22,22,21,22,21,23,27,28,27,26,26,25,26,25,24,24,23,23,21
060770019002,22,35,33,35,32,33,33,32,32,32,32,32,31,31,31,30,30,30,30,29,29,29,28,27,27,26,27,28,27,28,24,23,23,23,22,22,21,21,21,21,21,20,20,20,20,21,26,41,25,25,24,24,25,23,23,22,21,36,20
060770019003,17,21,19,21,18,19,19,19,18,18,18,18,17,17,17,17,17,16,16,16,15,18,16,16,16,15,16,15,16,14,18,18,18,17,17,16,16,16,16,16,15,15,14,15,14,16,21,22,20,20,19,19,19,18,18,17,16,16,15
060770019004,33,35,33,35,32,33,33,33,32,32,32,32,31,31,31,31,31,30,30,30,29,30,29,28,28,27,28,29,28,28,34,33,34,33,33,32,32,32,32,31,31,31,30,31,30,32,36,35,35,35,34,34,35,33,32,32,31,30,29
060770020001,31,35,33,35,32,33,33,33,33,32,32,32,32,31,31,31,31,30,30,30,29,32,30,30,30,29,30,30,30,28,32,32,32,32,31,30,30,30,30,30,29,29,29,29,29,30,35,36,34,34,33,33,34,32,32,31,30,30,29
060770020002,26,30,28,30,27,28,28,28,27,27,27,27,26,26,26,26,26,25,25,25,24,27,25,25,25,24,25,24,25,23,27,27,27,26,26,25,25,25,25,25,24,24,23,24,23,25,30,31,29,29,28,28,28,27,27,26,25,25,24
060770020003,29,33,30,33,30,31,30,30,30,30,30,30,29,29,29,28,28,28,28,27,27,29,28,28,28,27,28,27,28,26,30,30,30,29,29,28,28,28,27,27,27,27,26,27,26,28,33,33,32,31,31,30,31,30,30,29,28,28,26
060770021001,26,30,27,29,27,28,28,29,29,27,29,29,30,31,30,30,30,30,29,29,29,31,30,29,29,29,29,29,30,28,27,27,26,26,26,25,25,25,24,24,24,24,23,24,23,25,22,30,29,28,28,27,28,27,26,26,25,25,23
060770021002,31,35,36,35,35,36,36,36,36,35,35,35,35,34,34,34,34,33,33,33,32,35,33,33,33,32,33,33,33,31,32,32,32,31,31,30,30,30,30,30,29,29,28,29,28,30,40,36,34,34,33,33,33,32,32,31,30,30,29
060770021003,27,31,28,30,28,29,29,30,30,28,30,30,31,32,31,31,31,31,30,30,30,32,31,30,30,30,30,30,31,29,28,28,27,27,27,26,26,26,25,25,25,25,24,25,24,26,23,31,30,29,29,28,29,28,27,27,26,26,24
060770022011,9,10,12,10,12,11,12,12,12,12,13,12,13,13,14,14,14,14,15,15,15,17,17,18,18,13,19,16,19,16,5,5,5,5,5,5,5,5,5,6,6,6,7,7,8,8,15,10,9,6,8,7,6,7,7,6,7,9,8
060770022012,11,10,7,9,7,8,7,9,9,7,9,9,10,10,10,11,10,11,11,12,12,15,13,14,14,13,14,13,14,9,12,12,12,11,11,10,10,10,10,9,9,9,8,9,7,10,20,15,14,14,13,12,13,12,12,11,10,10,8
060770022021,15,18,16,18,15,16,16,17,17,15,18,18,18,19,19,19,19,20,19,19,19,20,20,19,19,18,19,19,19,17,16,16,16,15,15,14,14,14,14,14,13,13,12,13,12,14,25,20,18,18,17,17,17,16,16,15,14,14,13
060770022022,13,21,19,21,18,19,19,20,20,18,17,21,16,16,16,16,16,15,15,15,14,17,15,15,15,14,15,15,15,13,18,18,19,13,13,12,12,12,12,11,11,11,10,11,10,12,14,16,17,19,18,18,19,17,16,17,12,12,11
060770022023,15,18,20,18,19,20,20,21,21,19,21,21,22,22,22,18,22,18,17,17,17,19,18,17,17,17,18,17,18,16,9,9,10,10,10,11,11,12,12,12,12,12,12,13,12,13,9,4,5,11,6,7,10,7,7,8,9,9,10
060770023001,22,25,22,24,22,23,22,22,22,22,22,22,21,21,21,20,20,20,20,19,19,19,18,17,17,16,17,18,17,18,23,23,23,22,22,21,21,21,21,21,20,20,19,20,19,21,26,27,25,25,24,24,24,23,23,22,21,21,20
060770023002,23,26,24,26,23,25,24,24,24,23,23,24,23,23,22,22,22,22,21,21,21,23,22,21,21,21,21,21,22,20,24,24,23,23,23,22,22,21,21,21,21,21,20,21,20,21,26,27,26,25,25,24,25,24,23,22,22,22,20
060770023003,14,31,29,31,28,29,29,29,28,28,28,28,27,27,27,27,27,26,26,26,25,25,24,23,23,22,23,25,23,24,15,15,15,15,14,13,13,13,13,13,13,12,12,12,12,13,18,19,17,17,16,16,17,15,15,14,13,13,12
060770024011,24,28,26,28,25,27,26,26,26,25,25,25,25,25,24,24,24,24,23,23,22,35,35,34,34,33,34,35,34,22,25,25,25,25,24,24,23,23,23,23,23,22,22,22,22,23,28,29,27,27,26,26,27,25,25,24,23,23,22
060770024012,25,29,27,29,26,27,27,27,27,26,26,26,26,25,26,25,26,24,24,24,23,26,24,24,24,23,24,24,24,23,27,26,26,26,26,25,24,24,24,24,24,23,23,23,23,24,29,30,28,28,27,27,28,26,26,25,25,25,23
060770024013,23,26,24,26,23,25,24,24,24,23,23,24,22,23,22,22,22,21,22,21,20,23,21,21,21,20,22,21,21,19,23,23,23,22,23,21,21,21,21,21,21,20,20,20,20,21,26,27,25,25,24,24,25,23,23,22,21,21,20
060770024021,23,27,25,27,24,26,25,25,25,24,24,25,24,24,23,23,23,23,22,22,21,24,23,23,22,21,23,22,22,21,24,24,24,24,23,23,22,22,22,22,22,22,21,21,21,22,27,28,27,26,25,25,26,24,24,23,22,23,21
060770024022,20,24,22,24,21,22,22,21,21,21,21,21,20,20,20,19,20,19,19,19,18,20,19,19,19,19,19,18,20,17,21,21,20,20,20,19,19,19,19,18,19,18,17,18,17,19,24,25,23,22,22,21,23,21,20,20,19,19,18
060770025031,50,54,52,54,51,52,52,52,52,51,51,51,50,50,50,50,50,49,49,49,48,38,37,36,36,35,36,49,36,47,51,51,51,50,50,49,49,49,49,49,48,48,48,48,48,49,54,55,53,53,52,52,53,51,51,50,49,49,48
060770025032,49,53,51,53,50,51,51,51,51,50,50,50,50,49,49,49,49,48,48,48,47,37,36,35,35,35,35,48,36,46,50,50,50,49,49,48,48,48,48,48,47,47,47,47,47,48,53,54,52,52,51,51,52,50,50,49,48,48,47
060770025041,46,50,48,50,47,48,48,48,48,47,47,47,47,46,46,46,46,45,45,44,44,37,36,35,35,34,35,45,35,44,47,47,47,47,47,46,45,45,45,44,45,44,44,44,43,45,50,50,50,49,48,47,49,47,47,46,46,45,44
060770025042,50,53,51,53,51,52,51,51,52,51,51,51,51,50,50,49,49,50,49,48,48,41,40,39,39,38,39,49,39,47,51,51,50,50,50,49,49,49,48,49,48,48,47,48,48,49,53,54,53,52,52,51,52,51,51,50,49,49,47
060770027014,28,31,29,31,29,30,29,29,29,28,29,29,28,28,28,27,27,27,27,26,26,28,27,26,26,26,27,26,27,25,29,29,28,28,28,27,27,27,26,26,26,26,25,26,25,26,31,32,31,30,30,29,30,29,28,28,27,27,25
060770028001,24,28,29,28,28,30,29,29,29,28,28,28,28,28,27,27,27,27,26,26,25,28,26,26,26,26,26,26,26,25,25,25,25,24,24,23,23,23,23,23,23,22,22,22,22,23,26,29,27,27,26,26,27,25,25,24,23,23,22
060770028002,24,28,26,28,25,26,26,27,27,25,28,28,28,29,29,29,29,28,28,28,27,30,28,28,28,27,28,28,28,26,26,25,25,25,24,24,23,23,23,23,23,22,22,22,22,23,19,25,25,27,26,26,27,25,25,24,23,23,22
060770031061,95,99,97,99,96,98,97,97,97,96,96,96,96,96,95,95,95,95,94,94,93,96,94,94,94,94,94,94,94,93,96,96,96,96,95,95,94,94,94,94,94,93,93,93,93,94,99,100,98,98,97,97,98,96,96,95,94,94,93
060770031062,104,108,106,108,105,106,106,106,105,105,105,105,104,104,104,104,104,103,103,102,102,97,96,95,95,94,95,102,95,101,105,105,105,104,104,103,103,103,103,102,102,102,101,102,101,103,108,108,107,107,106,106,106,105,105,104,103,103,102
060770031063,103,107,105,107,104,105,105,104,104,103,104,104,103,103,103,102,102,102,102,101,101,103,101,101,102,101,102,101,102,100,104,103,103,103,103,102,102,102,102,101,101,101,100,101,100,102,107,107,106,106,105,104,105,104,103,102,102,102,100
